_code,ticker,company_name,country,gics_sector,gics_industry_group,gics_industry,last_include,first_include
US4448591028,HUM UN Equity,Humana Inc,US,35,3510,351020,2024-05-31,2014-03-01
US4461501045,HBAN UW Equity,Huntington Bancshares Inc/OH,US,40,4010,401010,2024-05-31,2014-12-01
US4464131063,HII UN Equity,Huntington Ingalls Industries Inc,US,20,2010,201010,2024-05-31,2016-12-01
US4485791028,H UN Equity,Hyatt Hotels Corp,US,25,2530,253010,2024-05-31,2023-06-01
US44891N2080,IAC UW Equity,IAC Inc,US,50,5020,502030,2022-11-30,2020-09-01
US45167R1041,IEX UN Equity,IDEX Corp,US,20,2010,201060,2024-05-31,2017-06-01
US45168D1046,IDXX UW Equity,IDEXX Laboratories Inc,US,35,3510,351010,2024-05-31,2016-06-01
US4517341073,1919709D UN Equity,IHS Inc,US,20,2020,202020,2016-08-31,2014-03-01
US44970B1098,IMS UN Equity,IMS Health Holdings Inc,US,35,3510,351030,2016-11-30,2015-12-01
US44980X1090,IPGP UW Equity,IPG Photonics Corp,US,45,4520,452030,2022-05-31,2017-12-01
US46266C1053,IQV UN Equity,IQVIA Holdings Inc,US,35,3520,352030,2024-05-31,2014-06-01
US4523081093,ITW UN Equity,Illinois Tool Works Inc,US,20,2010,201060,2024-05-31,2014-03-01
US4523271090,ILMN UW Equity,Illumina Inc,US,35,3520,352030,2024-05-31,2014-03-01
US45337C1027,INCY UW Equity,Incyte Corp,US,35,3520,352010,2024-05-31,2014-12-01
US45687V1061,IR UN Equity,Ingersoll Rand Inc,US,20,2010,201060,2024-05-31,2020-03-01
US4571871023,INGR UN Equity,Ingredion Inc,US,30,3020,302020,2020-11-30,2016-06-01
US45784P1012,PODD UW Equity,Insulet Corp,US,35,3510,351010,2024-05-31,2019-12-01
US45822P1057,TEG UN Equity,Integrys Energy Group Inc,US,55,5510,551030,2015-05-31,2014-03-01
US4581401001,INTC UW Equity,Intel Corp,US,45,4530,453010,2024-05-31,2014-03-01
US45866F1049,ICE UN Equity,Intercontinental Exchange Inc,US,40,4020,402030,2024-05-31,2014-03-01
US4592001014,IBM UN Equity,International Business Machines Corp,US,45,4510,451020,2024-05-31,2014-03-01
US4595061015,IFF UN Equity,International Flavors & Fragrances Inc,US,15,1510,151010,2024-05-31,2014-03-01
US4599021023,9876544D UN Equity,International Game Technology,US,25,2530,253010,2014-05-31,2014-03-01
US4601461035,IP UN Equity,International Paper Co,US,15,1510,151030,2024-05-31,2014-03-01
US4606901001,IPG UN Equity,Interpublic Group of Cos Inc/The,US,50,5020,502010,2024-05-31,2014-03-01
US4612021034,INTU UW Equity,Intuit Inc,US,45,4510,451030,2024-05-31,2014-03-01
US46120E6023,ISRG UW Equity,Intuitive Surgical Inc,US,35,3510,351010,2024-05-31,2014-03-01
BMG491BT1088,IVZ UN Equity,Invesco Ltd,US,40,4020,402030,2023-11-30,2014-03-01
US46187W1071,INVH UN Equity,Invitation Homes Inc,US,60,6010,601060,2024-05-31,2017-12-01
US4622221004,IONS UW Equity,Ionis Pharmaceuticals Inc,US,35,3520,352010,2021-05-31,2015-03-01
US46284V1017,IRM UN Equity,Iron Mountain Inc,US,60,6010,601080,2024-05-31,2014-03-01
US8326964058,SJM UN Equity,J M Smucker Co/The,US,30,3020,302020,2024-05-31,2014-03-01
US4456581077,JBHT UW Equity,JB Hunt Transport Services Inc,US,20,2030,203040,2024-05-31,2014-03-01
US46625H1005,JPM UN Equity,JPMorgan Chase & Co,US,40,4010,401010,2024-05-31,2014-03-01
US4663131039,JBL UN Equity,Jabil Inc,US,45,4520,452030,2024-05-31,2023-09-01
US4262811015,JKHY UW Equity,Jack Henry & Associates Inc,US,40,4020,402010,2024-05-31,2017-06-01
US4698141078,9990213D UN Equity,Jacobs Engineering Group Inc,US,20,2020,202020,2022-08-31,2014-03-01
US46982L1089,J UN Equity,Jacobs Solutions Inc,US,20,2020,202020,2024-05-31,2022-09-01
US4711091086,JAH UN Equity,Jarden Corp,US,25,2520,252010,2016-05-31,2014-12-01
IE00B4Q5ZN47,JAZZ UW Equity,Jazz Pharmaceuticals PLC,US,35,3520,352020,2024-05-31,2014-12-01
US47233W1099,JEF UN Equity,Jefferies Financial Group Inc,US,40,4020,402030,2020-05-31,2014-03-01
US4781601046,JNJ UN Equity,Johnson & Johnson,US,35,3520,352020,2024-05-31,2014-03-01
US48020Q1076,JLL UN Equity,Jones Lang LaSalle Inc,US,60,6020,602010,2020-11-30,2015-06-01
US48203R1041,JNPR UN Equity,Juniper Networks Inc,US,45,4520,452010,2024-05-31,2014-03-01
US48242W1062,KBR UN Equity,KBR Inc,US,20,2020,202020,2014-11-30,2014-03-01
US48251W1045,KKR UN Equity,KKR & Co Inc,US,40,4020,402030,2024-05-31,2019-03-01
US4824801009,KLAC UW Equity,KLA Corp,US,45,4530,453010,2024-05-31,2014-03-01
US4851703029,KSU UN Equity,Kansas City Southern/Old,US,20,2030,203040,2021-11-30,2014-03-01
US4878361082,K UN Equity,Kellanova,US,30,3020,302020,2024-05-31,2014-03-01
US49177J1025,KVUE UN Equity,Kenvue Inc,US,30,3030,303020,2024-05-31,2023-09-01
US49271V1008,KDP UW Equity,Keurig Dr Pepper Inc,US,30,3020,302010,2024-05-31,2014-03-01
US49271M1009,GMCR UW Equity,Keurig Green Mountain Inc,US,30,3020,302020,2016-02-29,2014-03-01
US4932671088,KEY UN Equity,KeyCorp,US,40,4010,401010,2024-05-31,2014-03-01
US49338L1035,KEYS UN Equity,Keysight Technologies Inc,US,45,4520,452030,2024-05-31,2018-06-01
US4943681035,KMB UN Equity,Kimberly-Clark Corp,US,30,3030,303010,2024-05-31,2014-03-01
US49446R1095,KIM UN Equity,Kimco Realty Corp,US,60,6010,601070,2024-05-31,2014-03-01
US49456B1017,KMI UN Equity,Kinder Morgan Inc,US,10,1010,101020,2024-05-31,2014-03-01
US49455U1007,KMR UN Equity,Kinder Morgan Management LLC,US,10,1010,101020,2014-11-30,2014-03-01
US4990491049,KNX UN Equity,Knight-Swift Transportation Holdings Inc,US,20,2030,203040,2024-05-31,2017-09-01
US5002551043,KSS UN Equity,Kohl's Corp,US,25,2550,255030,2020-05-31,2014-03-01
US4811651086,JOY UN Equity,Komatsu Mining Corp,US,20,2010,201060,2015-05-31,2014-03-01
US50076Q1067,KRFT UW Equity,Kraft Foods Group Inc,US,30,3020,302020,2015-08-31,2014-03-01
US5007541064,KHC UW Equity,Kraft Heinz Co/The,US,30,3020,302020,2024-05-31,2015-09-01
US5010441013,KR UN Equity,Kroger Co/The,US,30,3010,301010,2024-05-31,2014-03-01
US5024131071,1927294D UN Equity,L3 Technologies Inc,US,20,2010,201010,2019-08-31,2014-03-01
US5024311095,LHX UN Equity,L3Harris Technologies Inc,US,20,2010,201010,2024-05-31,2014-03-01
US5018892084,LKQ UW Equity,LKQ Corp,US,25,2550,255010,2024-05-31,2014-03-01
US50212V1008,LPLA UW Equity,LPL Financial Holdings Inc,US,40,4020,402030,2024-05-31,2022-06-01
US50540R4092,LH UN Equity,Laboratory Corp of America Holdings,US,35,3510,351020,2024-05-31,2014-03-01
US5128071082,LRCX UW Equity,Lam Research Corp,US,45,4530,453010,2024-05-31,2014-03-01
US5132721045,LW UN Equity,Lamb Weston Holdings Inc,US,30,3020,302020,2024-05-31,2018-12-01
US5178341070,LVS UN Equity,Las Vegas Sands Corp,US,25,2530,253010,2024-05-31,2014-03-01
US5184151042,LSCC UW Equity,Lattice Semiconductor Corp,US,45,4530,453010,2024-05-31,2023-06-01
US5218652049,LEA UN Equity,Lear Corp,US,25,2510,251010,2024-05-31,2015-06-01
US52490G1022,LEGN UW Equity,Legend Biotech Corp,US,35,3520,352010,2024-05-31,2021-12-01
US5249011058,LM UN Equity,Legg Mason Inc,US,40,4020,402030,2016-05-31,2014-03-01
US5246601075,LEG UN Equity,Leggett & Platt Inc,US,25,2520,252010,2020-05-31,2014-03-01
US5253271028,LDOS UN Equity,Leidos Holdings Inc,US,20,2020,202020,2024-05-31,2014-03-01
US5260571048,LEN UN Equity,Lennar Corp,US,25,2520,252010,2024-05-31,2014-03-01
US5261071071,LII UN Equity,Lennox International Inc,US,20,2010,201020,2024-05-31,2017-06-01
US52729N3089,LVLT UN Equity,Level 3 Communications Inc,US,50,5010,501010,2017-11-30,2014-03-01
US5303071071,LBRDA UW Equity,Liberty Broadband Corp,US,50,5020,502010,2022-05-31,2020-06-01
US5303073051,LBRDK UW Equity,Liberty Broadband Corp,US,50,5020,502010,2024-05-31,2016-09-01
US5312291025,1396924D UW Equity,Liberty Media Corp,US,50,5020,502010,2016-05-31,2014-03-01
US5312293005,1396926D UW Equity,Liberty Media Corp,US,50,5020,502010,2016-05-31,2014-09-01
US5312298541,2297267D UW Equity,Liberty Media Corp-Liberty Formula One,US,50,5020,502020,2023-08-31,2017-12-01
US5312297550,FWONK UW Equity,Liberty Media Corp-Liberty Formula One,US,50,5020,502020,2024-05-31,2023-09-01
US5312294094,2297249D UW Equity,Liberty Media Corp-Liberty SiriusXM,US,50,5020,502010,2023-05-31,2016-06-01
US5312296073,2297268D UW Equity,Liberty Media Corp-Liberty SiriusXM,US,50,5020,502010,2023-08-31,2016-06-01
US5312297899,LSXMK UW Equity,Liberty Media Corp-Liberty SiriusXM,US,50,5020,502010,2024-05-31,2023-09-01
US5311721048,LPT UN Equity,Liberty Property Trust,US,60,6010,601010,2020-02-29,2014-03-01
US5341871094,LNC UN Equity,Lincoln National Corp,US,40,4030,403010,2023-02-28,2014-03-01
US74005P1049,1922150D UN Equity,Linde Inc/CT,US,15,1510,151010,2018-11-30,2014-03-01
IE000S9YS762,LIN UW Equity,Linde PLC,US,15,1510,151010,2024-05-31,2018-12-01
US5356781063,LLTC UW Equity,Linear Technology Corp,US,45,4530,453010,2017-02-28,2014-03-01
US53578A1088,LNKD UN Equity,LinkedIn Corp,US,50,5020,502030,2016-11-30,2014-03-01
US5380341090,LYV UN Equity,Live Nation Entertainment Inc,US,50,5020,502020,2024-05-31,2017-12-01
US5398301094,LMT UN Equity,Lockheed Martin Corp,US,20,2010,201010,2024-05-31,2014-03-01
US5404241086,L UN Equity,Loews Corp,US,40,4030,403010,2024-05-31,2014-03-01
US5441471019,LO UN Equity,Lorillard LLC,US,30,3020,302030,2015-05-31,2014-03-01
US5486611073,LOW UN Equity,Lowe's Cos Inc,US,25,2550,255040,2024-05-31,2014-03-01
US5494981039,LCID UW Equity,Lucid Group Inc,US,25,2510,251020,2024-02-29,2021-12-01
US5502411037,LUMN UN Equity,Lumen Technologies Inc,US,50,5010,501010,2023-02-28,2014-03-01
US55087P1049,LYFT UW Equity,Lyft Inc,US,20,2030,203040,2022-11-30,2021-06-01
NL0009434992,LYB UN Equity,LyondellBasell Industries NV,US,15,1510,151010,2024-05-31,2014-03-01
US55261F1049,MTB UN Equity,M&T Bank Corp,US,40,4010,401010,2024-05-31,2014-03-01
US5526901096,MDU UN Equity,MDU Resources Group Inc,US,20,2010,201030,2015-11-30,2014-03-01
US5529531015,MGM UN Equity,MGM Resorts International,US,25,2530,253010,2024-05-31,2014-03-01
US55354G1004,MSCI UN Equity,MSCI Inc,US,40,4020,402030,2024-05-31,2016-03-01
US5543821012,MAC UN Equity,Macerich Co/The,US,60,6010,601070,2019-11-30,2014-03-01
US55616P1049,M UN Equity,Macy's Inc,US,25,2550,255030,2019-11-30,2014-03-01
IE00BBGT3753,MNKKQ UN Equity,Mallinckrodt PLC,US,35,3520,352020,2017-11-30,2014-09-01
US5626621065,MNDT UW Equity,Mandiant Inc,US,45,4510,451030,2016-02-29,2014-06-01
US5627501092,MANH UW Equity,Manhattan Associates Inc,US,45,4510,451030,2024-05-31,2023-09-01
US56418H1005,MAN UN Equity,ManpowerGroup Inc,US,20,2020,202020,2020-05-31,2014-03-01
US5658491064,MRO UN Equity,Marathon Oil Corp,US,10,1010,101020,2024-05-31,2014-03-01
US56585A1025,MPC UN Equity,Marathon Petroleum Corp,US,10,1010,101020,2024-05-31,2014-03-01
US5705351048,MKL UN Equity,Markel Group Inc,US,40,4030,403010,2024-05-31,2015-12-01
US57060D1081,MKTX UW Equity,MarketAxess Holdings Inc,US,40,4020,402030,2024-05-31,2019-06-01
US5719032022,MAR UW Equity,Marriott International Inc/MD,US,25,2530,253010,2024-05-31,2014-03-01
US5717481023,MMC UN Equity,Marsh & McLennan Cos Inc,US,40,4030,403010,2024-05-31,2014-03-01
US5732841060,MLM UN Equity,Martin Marietta Materials Inc,US,15,1510,151020,2024-05-31,2014-03-01
US5738741041,MRVL UW Equity,Marvell Technology Inc,US,45,4530,453010,2024-05-31,2014-03-01
US5745991068,MAS UN Equity,Masco Corp,US,20,2010,201020,2024-05-31,2014-03-01
US5747951003,MASI UW Equity,Masimo Corp,US,35,3510,351010,2023-08-31,2020-06-01
US57636Q1040,MA UN Equity,Mastercard Inc,US,40,4020,402010,2024-05-31,2014-03-01
US44919P5089,1812212D UW Equity,Match Group Inc,US,50,5020,502030,2020-08-31,2017-12-01
US57667L1070,MTCH UW Equity,Match Group Inc,US,50,5020,502030,2024-05-31,2020-09-01
US57665R1068,1812209D UW Equity,Match Group Inc/old,US,50,5020,502030,2020-08-31,2019-12-01
US5770811025,MAT UW Equity,Mattel Inc,US,25,2520,252020,2019-05-31,2014-03-01
US57772K1016,MXIM UW Equity,Maxim Integrated Products Inc,US,45,4530,453010,2021-08-31,2014-03-01
US5797802064,MKC UN Equity,McCormick & Co Inc/MD,US,30,3020,302020,2024-05-31,2014-03-01
US5801351017,MCD UN Equity,McDonald's Corp,US,25,2530,253010,2024-05-31,2014-03-01
US58155Q1031,MCK UN Equity,McKesson Corp,US,35,3510,351020,2024-05-31,2014-03-01
US5828391061,MJN UN Equity,Mead Johnson Nutrition Co,US,30,3020,302020,2017-05-31,2014-03-01
US58463J3041,MPW UN Equity,Medical Properties Trust Inc,US,60,6010,601050,2023-05-31,2019-12-01
US58501N1019,MDVN UW Equity,Medivation Inc,US,35,3520,352010,2016-08-31,2014-12-01
US58933Y1055,MRK UN Equity,Merck & Co Inc,US,35,3520,352020,2024-05-31,2014-03-01
US59156R1086,MET UN Equity,MetLife Inc,US,40,4030,403010,2024-05-31,2014-03-01
US30303M1027,META UW Equity,Meta Platforms Inc,US,50,5020,502030,2024-05-31,2014-03-01
US5926881054,MTD UN Equity,Mettler-Toledo International Inc,US,35,3520,352030,2024-05-31,2014-03-01
US5950171042,MCHP UW Equity,Microchip Technology Inc,US,45,4530,453010,2024-05-31,2014-03-01
US5951121038,MU UW Equity,Micron Technology Inc,US,45,4530,453010,2024-05-31,2014-03-01
US5949181045,MSFT UW Equity,Microsoft Corp,US,45,4510,451030,2024-05-31,2014-03-01
US59522J1034,MAA UN Equity,Mid-America Apartment Communities Inc,US,60,6010,601060,2024-05-31,2016-03-01
US5962781010,MIDD UW Equity,Middleby Corp/The,US,20,2010,201060,2020-05-31,2016-12-01
US60770K1079,MRNA UW Equity,Moderna Inc,US,35,3520,352010,2024-05-31,2020-06-01
US6081901042,MHK UN Equity,Mohawk Industries Inc,US,25,2520,252010,2023-11-30,2014-03-01
US60855R1005,MOH UN Equity,Molina Healthcare Inc,US,35,3510,351020,2024-05-31,2020-06-01
US60871R2094,TAP UN Equity,Molson Coors Beverage Co,US,30,3020,302010,2024-05-31,2014-03-01
US6092071058,MDLZ UW Equity,Mondelez International Inc,US,30,3020,302020,2024-05-31,2014-03-01
US60937P1066,MDB UQ Equity,MongoDB Inc,US,45,4510,451020,2024-05-31,2019-06-01
US6098391054,MPWR UW Equity,Monolithic Power Systems Inc,US,45,4530,453010,2024-05-31,2020-12-01
US61166W1018,1856613D UN Equity,Monsanto Co,US,15,1510,151010,2018-05-31,2014-03-01
US6117401017,1288453D UW Equity,Monster Beverage 1990 Corp,US,30,3020,302010,2015-05-31,2014-03-01
US61174X1090,MNST UW Equity,Monster Beverage Corp,US,30,3020,302010,2024-05-31,2015-06-01
US6153691059,MCO UN Equity,Moody's Corp,US,40,4020,402030,2024-05-31,2014-03-01
US6174464486,MS UN Equity,Morgan Stanley,US,40,4020,402030,2024-05-31,2014-03-01
US61945C1036,MOS UN Equity,Mosaic Co/The,US,15,1510,151010,2024-05-31,2014-03-01
US6200763075,MSI UN Equity,Motorola Solutions Inc,US,45,4520,452010,2024-05-31,2014-03-01
US6267171022,MUR UN Equity,Murphy Oil Corp,US,10,1010,101020,2017-11-30,2014-03-01
NL0011031208,MYL UW Equity,Mylan NV,US,35,3520,352020,2020-11-30,2014-03-01
US6541061031,NKE UN Equity,NIKE Inc,US,25,2520,252030,2024-05-31,2014-03-01
US6374171063,NNN UN Equity,NNN REIT Inc,US,60,6010,601070,2020-11-30,2016-12-01
US62955J1034,NOV UN Equity,NOV Inc,US,10,1010,101010,2020-11-30,2014-03-01
US6293775085,NRG UN Equity,NRG Energy Inc,US,55,5510,551010,2024-05-31,2014-03-01
US67066G1040,NVDA UW Equity,NVIDIA Corp,US,45,4530,453010,2024-05-31,2014-03-01
US62944T1051,NVR UN Equity,NVR Inc,US,25,2520,252010,2024-05-31,2017-06-01
BMG6359F1370,NBR UN Equity,Nabors Industries Ltd,US,10,1010,101010,2015-11-30,2014-03-01
US6311031081,NDAQ UW Equity,Nasdaq Inc,US,40,4020,402030,2024-05-31,2014-03-01
US63938C1080,NAVI UW Equity,Navient Corp,US,40,4020,402020,2017-11-30,2014-06-01
US6402681083,NKTR UW Equity,Nektar Therapeutics,US,35,3520,352020,2019-11-30,2018-06-01
US64110D1046,NTAP UW Equity,NetApp Inc,US,45,4520,452020,2024-05-31,2014-03-01
US64118Q1076,N UN Equity,NetSuite Inc,US,45,4510,451030,2016-11-30,2014-03-01
US64110L1061,NFLX UW Equity,Netflix Inc,US,50,5020,502020,2024-05-31,2014-03-01
US64125C1099,NBIX UW Equity,Neurocrine Biosciences Inc,US,35,3520,352010,2024-05-31,2019-12-01
US6494451031,NYCB UN Equity,New York Community Bancorp Inc,US,40,4010,401010,2018-11-30,2014-03-01
US6512291062,NWL UW Equity,Newell Brands Inc,US,25,2520,252010,2023-05-31,2014-03-01
US6516391066,NEM UN Equity,Newmont Corp,US,15,1510,151040,2024-05-31,2014-03-01
US65249B1098,NWSA UW Equity,News Corp,US,50,5020,502010,2024-05-31,2014-03-01
US65339F1012,NEE UN Equity,NextEra Energy Inc,US,55,5510,551010,2024-05-31,2014-03-01
KYG6501M1050,1316 HK Equity,Nexteer Automotive Group Ltd,US,25,2510,251010,2020-05-31,2017-12-01
US65473P1057,NI UN Equity,NiSource Inc,US,55,5510,551030,2024-05-31,2014-03-01
GB00BWFY5505,NLSN UN Equity,Nielsen Holdings Ltd,US,20,2020,202020,2020-11-30,2015-09-01
NL0009538479,9876549D UN Equity,Nielsen NV,US,20,2020,202020,2015-08-31,2014-03-01
US6550441058,NBL UW Equity,Noble Energy Inc,US,10,1010,101020,2020-05-31,2014-03-01
GB00BFG3KF26,NEBLQ UN Equity,Noble Holding Corp PLC,US,10,1010,101010,2015-05-31,2014-03-01
US6556631025,NDSN UW Equity,Nordson Corp,US,20,2010,201060,2024-05-31,2020-06-01
US6556641008,JWN UN Equity,Nordstrom Inc,US,25,2550,255030,2020-05-31,2014-03-01
US6558441084,NSC UN Equity,Norfolk Southern Corp,US,20,2030,203040,2024-05-31,2014-03-01
US6658591044,NTRS UW Equity,Northern Trust Corp,US,40,4020,402030,2024-05-31,2014-03-01
US6668071029,NOC UN Equity,Northrop Grumman Corp,US,20,2010,201010,2024-05-31,2014-03-01
BMG667211046,NCLH UN Equity,Norwegian Cruise Line Holdings Ltd,US,25,2530,253010,2020-05-31,2014-12-01
US6700024010,NVAX UW Equity,Novavax Inc,US,35,3520,352010,2022-05-31,2021-06-01
US67020Y1001,NUAN UW Equity,Nuance Communications Inc,US,45,4510,451030,2022-02-28,2014-03-01
US6703461052,NUE UN Equity,Nucor Corp,US,15,1510,151040,2024-05-31,2014-03-01
US67103H1077,ORLY UW Equity,O'Reilly Automotive Inc,US,25,2550,255040,2024-05-31,2014-03-01
US67098H1041,OI UN Equity,O-I Glass Inc,US,15,1510,151030,2015-05-31,2014-03-01
US6708371033,OGE UN Equity,OGE Energy Corp,US,55,5510,551010,2021-05-31,2014-03-01
US6821891057,ON UW Equity,ON Semiconductor Corp,US,45,4530,453010,2024-05-31,2018-06-01
US6826801036,OKE UN Equity,ONEOK Inc,US,10,1010,101020,2024-05-31,2014-03-01
US67181A1079,OSH UN Equity,Oak Street Health Inc,US,35,3510,351020,2022-02-28,2021-06-01
US6745991058,OXY UN Equity,Occidental Petroleum Corp,US,10,1010,101020,2024-05-31,2014-03-01
US6752321025,OII UN Equity,Oceaneering International Inc,US,10,1010,101010,2016-05-31,2014-03-01
US6757466064,OCN UN Equity,Ocwen Financial Corp,US,40,4020,402010,2014-11-30,2014-03-01
US6792951054,OKTA UW Equity,Okta Inc,US,45,4510,451020,2024-05-31,2019-06-01
US6795801009,ODFL UW Equity,Old Dominion Freight Line Inc,US,20,2030,203040,2024-05-31,2017-12-01
US6819361006,OHI UN Equity,Omega Healthcare Investors Inc,US,60,6010,601050,2021-11-30,2019-12-01
US6819041087,OCR UN Equity,Omnicare Inc,US,35,3510,351020,2015-08-31,2014-03-01
US6819191064,OMC UN Equity,Omnicom Group Inc,US,50,5020,502010,2024-05-31,2014-03-01
US68389X1054,ORCL UN Equity,Oracle Corp,US,45,4510,451030,2024-05-31,2014-03-01
US68902V1070,OTIS UN Equity,Otis Worldwide Corp,US,20,2010,201060,2024-05-31,2020-06-01
US6512901082,NFX UN Equity,Ovintiv Exploration Inc,US,10,1010,101020,2018-11-30,2016-06-01
US69047Q1022,OVV UN Equity,Ovintiv Inc,US,10,1010,101020,2024-05-31,2014-03-01
US6907421019,OC UN Equity,Owens Corning,US,20,2010,201020,2024-05-31,2017-12-01
US6937181088,PCAR UW Equity,PACCAR Inc,US,20,2010,201060,2024-05-31,2014-03-01
US69331C1080,PCG UN Equity,PG&E Corp,US,55,5510,551010,2024-05-31,2014-03-01
US6934751057,PNC UN Equity,PNC Financial Services Group Inc/The,US,40,4010,401010,2024-05-31,2014-03-01
US69355F1021,PPD UW Equity,PPD Inc,US,35,3520,352030,2021-11-30,2020-12-01
US6935061076,PPG UN Equity,PPG Industries Inc,US,15,1510,151010,2024-05-31,2014-03-01
US69351T1060,PPL UN Equity,PPL Corp,US,55,5510,551010,2024-05-31,2014-03-01
US69370C1009,PTC UW Equity,PTC Inc,US,45,4510,451030,2024-05-31,2018-12-01
US6936561009,PVH UN Equity,PVH Corp,US,25,2520,252030,2020-05-31,2014-03-01
US6951561090,PKG UN Equity,Packaging Corp of America,US,15,1510,151030,2024-05-31,2015-06-01
US69608A1088,PLTR UN Equity,Palantir Technologies Inc,US,45,4510,451030,2024-05-31,2021-06-01
US6964293079,1684442D UN Equity,Pall Corp,US,20,2010,201060,2015-08-31,2014-03-01
US6974351057,PANW UW Equity,Palo Alto Networks Inc,US,45,4510,451030,2024-05-31,2014-12-01
KYG6892A1085,4966 TT Equity,Parade Technologies Ltd,US,45,4530,453010,2024-05-31,2021-12-01
US92556H2067,PARA UW Equity,Paramount Global,US,50,5020,502010,2024-05-31,2014-03-01
US7010941042,PH UN Equity,Parker-Hannifin Corp,US,20,2010,201060,2024-05-31,2014-03-01
US7018771029,PE UN Equity,Parsley Energy Inc,US,10,1010,101020,2019-11-30,2016-12-01
US7033951036,PDCO UW Equity,Patterson Cos Inc,US,35,3510,351020,2017-11-30,2014-03-01
US70450Y1038,PYPL UW Equity,PayPal Holdings Inc,US,40,4020,402010,2024-05-31,2015-09-01
US7043261079,PAYX UW Equity,Paychex Inc,US,20,2020,202020,2024-05-31,2014-03-01
US70432V1026,PAYC UN Equity,Paycom Software Inc,US,20,2020,202020,2024-05-31,2019-06-01
US70438V1061,PCTY UW Equity,Paylocity Holding Corp,US,20,2020,202020,2024-05-31,2022-12-01
US7045492037,BTUUQ UN Equity,Peabody Energy Corp,US,10,1010,101020,2014-11-30,2014-03-01
US58502B1061,MD UN Equity,Pediatrix Medical Group Inc,US,35,3510,351020,2017-11-30,2015-12-01
US70614W1009,PTON UW Equity,Peloton Interactive Inc,US,25,2520,252020,2022-08-31,2020-09-01
US7127041058,PBCT UW Equity,People's United Financial Inc,US,40,4010,401010,2020-11-30,2014-03-01
US7132911022,POM UN Equity,Pepco Holdings LLC,US,55,5510,551010,2016-02-29,2014-03-01
US7134481081,PEP UW Equity,PepsiCo Inc,US,30,3020,302010,2024-05-31,2014-03-01
US7167681060,PETM UW Equity,PetSmart LLC,US,25,2550,255040,2015-02-28,2014-03-01
US7170811035,PFE UN Equity,Pfizer Inc,US,35,3520,352020,2024-05-31,2014-03-01
US7169331060,PCYC UW Equity,Pharmacyclics Inc,US,35,3520,352010,2015-05-31,2014-03-01
US7181721090,PM UN Equity,Philip Morris International Inc,US,30,3020,302030,2024-05-31,2014-03-01
US7185461040,PSX UN Equity,Phillips 66,US,10,1010,101020,2024-05-31,2014-03-01
US7234841010,PNW UN Equity,Pinnacle West Capital Corp,US,55,5510,551010,2021-11-30,2014-03-01
US72352L1061,PINS UN Equity,Pinterest Inc,US,50,5020,502030,2024-05-31,2019-12-01
US7237871071,PXD UN Equity,Pioneer Natural Resources Co,US,10,1010,101020,2024-05-31,2014-03-01
US72651A2078,PAGP UN Equity,Plains GP Holdings LP,US,10,1010,101020,2019-11-30,2015-12-01
US72919P2020,PLUG UR Equity,Plug Power Inc,US,20,2010,201040,2023-05-31,2021-03-01
US7310681025,PII UN Equity,Polaris Inc,US,25,2520,252020,2020-05-31,2014-03-01
US73278L1052,POOL UW Equity,Pool Corp,US,25,2550,255010,2024-05-31,2020-12-01
US7401891053,PCP UN Equity,Precision Castparts Corp,US,20,2010,201010,2016-02-29,2014-03-01
US74251V1026,PFG UW Equity,Principal Financial Group Inc,US,40,4030,403010,2024-05-31,2014-03-01
US7427181091,PG UN Equity,Procter & Gamble Co/The,US,30,3030,303010,2024-05-31,2014-03-01
US7433151039,PGR UN Equity,Progressive Corp/The,US,40,4030,403010,2024-05-31,2014-03-01
US74340W1036,PLD UN Equity,Prologis Inc,US,60,6010,601025,2024-05-31,2014-03-01
US7443201022,PRU UN Equity,Prudential Financial Inc,US,40,4030,403010,2024-05-31,2014-03-01
US7445731067,PEG UN Equity,Public Service Enterprise Group Inc,US,55,5510,551030,2024-05-31,2014-03-01
US74460D1090,PSA UN Equity,Public Storage,US,60,6010,601080,2024-05-31,2014-03-01
US7458671010,PHM UN Equity,PulteGroup Inc,US,25,2520,252010,2024-05-31,2014-03-01
US74587V1070,PBYI UN Equity,Puma Biotechnology Inc,US,35,3520,352010,2015-11-30,2015-06-01
US74733V1008,QEP UN Equity,QEP Resources Inc,US,10,1010,101020,2015-05-31,2014-03-01
US7475251036,QCOM UW Equity,QUALCOMM Inc,US,45,4530,453010,2024-05-31,2014-03-01
US74736K1016,QRVO UW Equity,Qorvo Inc,US,45,4530,453010,2024-05-31,2015-03-01
US74762E1029,PWR UN Equity,Quanta Services Inc,US,20,2010,201030,2024-05-31,2014-03-01
US74834L1008,DGX UN Equity,Quest Diagnostics Inc,US,35,3510,351020,2024-05-31,2014-03-01
US74915M1009,QRTEA UW Equity,Qurate Retail Inc,US,25,2550,255030,2019-11-30,2014-03-01
CA74935Q1072,RBA CT Equity,RB Global Inc,US,20,2020,202010,2024-05-31,2020-06-01
US7710491033,RBLX UN Equity,ROBLOX Corp,US,50,5020,502020,2024-05-31,2022-06-01
US7496851038,RPM UN Equity,RPM International Inc,US,15,1510,151010,2024-05-31,2019-12-01
US75513E1010,RTX UN Equity,RTX Corp,US,20,2010,201010,2024-05-31,2014-03-01
